發文ID,,文章ID,發文時間,更新時間,樓層,留言內容,按讚數,withNickname,是否被作者隱藏,meta,是否為發文者,性別,學校,reportReason,mediaMeta,currentMember,是否隱藏,inReview,reportReasonText,isSuspiciousAccount,isModerator,doorplate,subCommentCount,enablePrivateMessage,edited,postAvatar,activityAvatar,verifiedBadge,memberType,個人主頁
9f4b97c9-b261-4c13-86a1-a144ad2a913a,True,238378704,2022-03-17T09:09:18.409Z,2022-03-17T09:09:28.546Z,1,沒記錯的話，這學期從開學上到現在，他好像還沒有點過名？,0.0,False,False,{},False,F,中原大學,,[],False,False,False,,False,False,1,4.0,False,False,,,False,,
3a2a2135-16d5-415f-9467-051d685de3a1,True,238378704,2022-03-17T09:30:51.076Z,2022-03-17T09:30:51.076Z,2,上學期修過都是下課前老師一個一個點名，一整個學期好像只點過兩三次,2.0,False,False,{},False,F,中原大學,,[],False,False,False,,False,False,2,2.0,,False,,,False,,
e74802aa-8e1e-47ad-8346-58d0a03f5be0,True,238378704,2022-03-17T09:53:14.788Z,2022-03-17T09:53:14.788Z,3,上學期修都是下課前點喔！,0.0,False,False,{},False,F,中原大學,,[],False,False,False,,False,False,3,0.0,,False,,,False,,
573e9381-036e-44ab-9ab0-52e7f0487258,True,238378704,2022-03-17T10:35:11.233Z,2022-03-17T10:35:11.233Z,4,你有事情想補的話可以去找他拜託，可以上別的時段的課程,0.0,False,False,{},False,M,中原大學,,[],False,False,False,,False,False,4,0.0,,False,,,False,,
6dd8a121-5a5d-487a-b1c2-c74c05cb33fd,True,238378704,2022-03-17T10:41:58.066Z,2022-03-17T10:41:58.066Z,5,"他連開三堂你可以挑一堂上，記得加他臉書好友^_^不知道他會不會回你哈哈哈
老師超棒，不久前的貼文讓我痛哭流涕啊🥺",5.0,False,False,{},False,M,中原大學,,[],False,False,False,,False,False,5,1.0,,False,,,False,,
c070debc-233a-480e-8ec4-e5a1ef4db265,True,238378704,2022-03-17T11:42:16.840Z,2022-03-17T11:42:16.840Z,6,我是第一節課的，老師今天下課有點名！,0.0,False,False,{},False,M,中原大學,,[],False,False,False,,False,False,6,1.0,,False,,,False,,
bf55bd57-3096-43f4-ae91-6038490b975f,True,238378704,2022-03-17T11:50:50.910Z,2022-03-17T11:50:50.910Z,7,愛慘,1.0,False,False,{},False,F,中原大學,,[],False,False,False,,False,False,7,0.0,,False,,,False,,
8ac5027c-056d-4615-9fcf-dd2de587f22b,True,238378704,2022-03-17T11:56:18.723Z,2022-03-17T11:56:28.800Z,8,今天第一次點名！下課前點的,0.0,False,False,{},False,F,中原大學,,[],False,False,False,,False,False,8,0.0,False,False,,,False,,
942f2e49-22b9-408d-9157-167f22409aef,True,238375638,2022-03-17T03:05:42.232Z,2022-03-17T03:06:10.997Z,1,,,False,True,{},False,,,,[],False,True,False,,False,False,1,0.0,False,False,,,False,,
63fde484-0095-42a4-8938-5fc430555bdb,True,238375638,2022-03-17T05:54:12.440Z,2022-03-17T05:54:12.440Z,2,"當天上課已經變成宗教的東西了～
https://i.imgur.com/qu7JxHr.jpg
https://i.imgur.com/EN6Hztm.jpg
話說我完全忘記今天要去校史室了啊啊🥲同學大感謝你欸",1.0,False,False,{},False,M,中原大學,,"[{'id': 'ef1bfde5-409b-47a0-b967-5381df3ca87f', 'url': 'https://i.imgur.com/qu7JxHrl.jpg', 'normalizedUrl': 'https://i.imgur.com/qu7JxHrl.jpg', 'thumbnail': 'https://i.imgur.com/qu7JxHrl.jpg', 'type': 'image/thumbnail', 'tags': [], 'createdAt': '2022-03-17T05:54:12.440Z', 'updatedAt': '2022-03-17T05:54:12.440Z', 'width': 1125, 'height': 2000}, {'id': 'ef1bfde5-409b-47a0-b967-5381df3ca87f', 'url': 'https://i.imgur.com/qu7JxHr.jpg', 'normalizedUrl': 'https://imgur.com/qu7JxHr', 'thumbnail': 'https://i.imgur.com/qu7JxHrl.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2022-03-17T05:54:12.440Z', 'updatedAt': '2022-03-17T05:54:12.440Z', 'width': 1125, 'height': 2000}, {'id': 'ac20ed65-d09b-4388-ac59-79ae173d93ef', 'url': 'https://i.imgur.com/EN6Hztm.jpg', 'normalizedUrl': 'https://imgur.com/EN6Hztm', 'thumbnail': 'https://i.imgur.com/EN6Hztml.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2022-03-17T05:54:12.440Z', 'updatedAt': '2022-03-17T05:54:12.440Z', 'width': 2000, 'height': 1500}]",False,False,False,,False,False,2,5.0,,False,,,False,,
34622e2f-2c77-47a5-a0aa-3b3a7bf00a09,True,238368569,2022-03-16T06:31:07.333Z,2022-03-16T06:31:07.333Z,1,B0 我有這本物理，請問多少收,0.0,False,False,{},False,M,中原大學,,[],False,False,False,,False,False,1,5.0,,False,,,False,,
a3e5249a-62f5-480c-8aa9-0b968a1db2e0,True,235911355,2021-05-04T15:30:43.357Z,2021-05-04T15:30:43.357Z,1,通常都開得成，但暑修有限制要修過或者要修低年級必修才能暑修,0.0,False,False,{},False,F,中原大學,,[],False,False,False,,False,False,1,,,False,,,False,,
f4c44231-3f3f-4c58-9756-5f891340b3dc,False,235911355,2021-05-04T16:10:01.474Z,2021-05-04T16:10:01.474Z,2,"B1 謝謝你 因為目前我看登記的只有1跟2... 
所以才上來問",0.0,False,False,{},True,M,中原大學,,[],False,False,False,,False,False,2,,,False,,,False,,國際經營與貿易學系
fea5810d-b0e9-48ee-a25a-db6abefa8fa5,True,235911355,2021-05-06T01:44:57.453Z,2021-05-06T01:46:28.521Z,3,"實英3我看了兩次暑修都沒有哦還是等正式學期吧！
不過英文一二，實英一二還有英聽一二沒什麼大問題都會有
至於能不能修，有聽說學校不會擋初修的英文課還有通識課，系上的課如果要修可能就要寫學生報告書看系上同不同意你修了
By同樣是轉學生的可憐人",2.0,False,False,{},False,F,中原大學,,[],False,False,False,,False,False,3,,,False,,,False,,
f6f6e892-033f-4999-8db6-d3122de1b726,True,235911355,2021-06-08T05:37:13.324Z,2021-06-10T09:08:48.573Z,4,,,False,True,{},False,,,,[],False,True,False,,False,False,4,,,False,,,False,,
a18b84a1-a2a7-411e-adac-0c32dbf64a16,True,235907005,2021-05-04T01:40:22.073Z,2021-05-04T01:40:22.073Z,1,物類心得已經可以交囉！！,0.0,False,False,{},False,M,中原大學,,[],False,False,False,,False,False,1,,,False,,,False,,
69ab20b4-a5d1-4627-b456-7fb588427676,True,235907005,2021-05-04T01:46:49.635Z,2021-05-04T01:46:49.635Z,2,我今天要去交哈哈哈,0.0,False,False,{},False,F,中原大學,,[],False,False,False,,False,False,2,,,False,,,False,,
692e7332-4345-4226-a44a-d2711f12ed99,True,235907005,2021-05-04T01:53:39.149Z,2021-05-04T01:53:39.149Z,3,好呦～,0.0,False,False,{},False,M,中原大學,,[],False,False,False,,False,False,3,,,False,,,False,,
1d3121d8-0fff-4c80-bb60-67e73363cdb4,True,235907005,2021-05-04T12:18:51.905Z,2021-05-04T12:18:51.905Z,4,請問講座的心得什麼時候要交,0.0,False,False,{},False,M,中原大學,,[],False,False,False,,False,False,4,,,False,,,False,,
84778fa9-691c-4c2c-94ed-1c5bd325e7c5,True,235903995,2021-05-03T13:16:00.347Z,2021-05-03T13:16:00.347Z,1,瓜髒,0.0,False,False,{},False,F,中原大學,,[],False,False,False,,False,False,1,,,False,,,False,,
13373c7a-8ec9-4c6a-bbec-37eb70ad2535,True,235903995,2021-05-03T13:18:02.590Z,2021-05-03T13:18:02.590Z,2,唉噁,0.0,False,False,{},False,M,中原大學,,[],False,False,False,,False,False,2,,,False,,,False,,
4a849399-73d8-459f-b310-29cf0b24c570,True,235903995,2021-05-03T13:26:26.247Z,2021-05-03T13:26:51.004Z,3,久等了https://i.imgur.com/gmkPWFl.jpg,3.0,False,False,{},False,M,中原大學,,"[{'id': '0f4dbaee-f99b-4860-9a3f-247980b703f7', 'url': 'https://i.imgur.com/gmkPWFll.jpg', 'normalizedUrl': 'https://i.imgur.com/gmkPWFll.jpg', 'thumbnail': 'https://i.imgur.com/gmkPWFll.jpg', 'type': 'image/thumbnail', 'tags': ['ANNOTATED'], 'createdAt': '2021-05-03T13:26:26.247Z', 'updatedAt': '2021-05-03T13:26:51.004Z', 'width': 628, 'height': 840, 'croppingWindow': {'anchorX': 0, 'anchorY': 125, 'width': 628, 'height': 376}}, {'id': '0f4dbaee-f99b-4860-9a3f-247980b703f7', 'url': 'https://i.imgur.com/gmkPWFl.jpg', 'normalizedUrl': 'https://imgur.com/gmkPWFl', 'thumbnail': 'https://i.imgur.com/gmkPWFll.jpg', 'type': 'image/imgur', 'tags': ['ANNOTATED'], 'createdAt': '2021-05-03T13:26:26.247Z', 'updatedAt': '2021-05-03T13:26:51.004Z', 'width': 628, 'height': 840, 'croppingWindow': {'anchorX': 0, 'anchorY': 125, 'width': 628, 'height': 376}}]",False,False,False,,False,False,3,,,False,,,False,,
2ef079bb-e33e-4a0d-8406-6f78c0e6dfd3,True,235903995,2021-05-03T14:27:33.689Z,2021-05-03T14:27:33.689Z,4,直接錄影,0.0,False,False,{},False,M,中原大學,,[],False,False,False,,False,False,4,,,False,,,False,,
790e840d-94fb-491d-9d0d-9573e2b03316,True,235903995,2021-05-03T17:20:25.113Z,2021-05-03T17:20:25.113Z,5,我也被他的性別刻板印象弄到超火==,3.0,False,False,{},False,F,中原大學,,[],False,False,False,,False,False,5,,,False,,,False,,
86bbeb42-31ce-4d24-86d3-edeeea73328e,True,235903995,2021-05-03T17:36:08.067Z,2021-05-03T17:36:08.067Z,6,是那個說男生應該走樓梯的那位嗎,1.0,False,False,{},False,M,中原大學,,[],False,False,False,,False,False,6,,,False,,,False,,
1b651906-1d9e-4b9f-9888-6b5c782e745c,True,235903995,2021-05-03T17:37:49.747Z,2021-05-03T17:38:27.150Z,7,"女生很聰明，男生比較有力氣，所以男生要走在女生前面。
還有每個禮拜都問誰走樓梯上來的舉手",2.0,False,False,{},False,F,中原大學,,[],False,False,False,,False,False,7,,,False,,,False,,
3ba6adcd-b723-472c-959b-d907cb8dbe23,True,235903995,2021-05-03T17:50:32.560Z,2021-05-03T17:50:32.560Z,8,"原來不止我一個人覺得他性別刻板印象很嚴重啊....我還想說是不是我多慮了:)
他的課我上的很痛苦 女生該怎樣 男生該怎樣 然後性該怎麼(性的部分我確定有，但我忘記講了什麼) 總而言之就是會讓我不舒服的老師",6.0,False,False,{},False,F,中原大學,,[],False,False,False,,False,False,8,,,False,,,False,,
cf015eea-fa8e-47a6-a6f5-7007059f82a3,True,235903995,2021-05-03T18:11:56.740Z,2021-05-03T18:11:56.740Z,9,去向校方檢舉吧 根本就不適任教師一個,1.0,False,False,{},False,M,臺北市立大學,,[],False,False,False,,False,False,9,,,False,,,False,,
9a999281-f150-47fa-a0b2-c7133f4b2a1d,True,235903995,2021-05-03T18:52:02.264Z,2021-05-03T18:52:02.264Z,10,"檢舉吧，可以向校方投訴的
由其現在疫情其情，打去那邊也可以",1.0,False,False,{},False,M,中原大學,,[],False,False,False,,False,False,10,,,False,,,False,,
6fa54188-d36d-472d-b541-0ae501cfe683,True,235903995,2021-05-04T08:10:20.625Z,2021-05-04T08:10:20.625Z,11,還是高哥好,0.0,False,False,{},False,F,中原大學,,[],False,False,False,,False,False,11,,,False,,,False,,
e66a8ee5-f181-4d34-a3da-30b497ea7778,True,235903995,2021-05-04T11:43:58.654Z,2021-05-04T11:43:58.654Z,12,"這老師真的是瞎到爆
他的報告千萬不可以寫基督教不好，一定要寫基督教好棒棒，不然分數會很低😂",0.0,False,False,{},False,F,中原大學,,[],False,False,False,,False,False,12,,,False,,,False,,
19dbe1d7-139a-417f-9cb7-2ce71e2571e7,True,235903995,2021-05-04T12:55:35.149Z,2021-05-04T12:55:35.149Z,13,乾真的ㄟ 我跟你同一堂課 我上課一聽到老師這樣說 直接傻眼⋯他可能是武漢來的ㄅ,1.0,False,False,{},False,F,中原大學,,[],False,False,False,,False,False,13,,,False,,,False,,
87615308-91f2-4399-9e10-d4db5dfdff70,True,235903995,2021-05-04T12:59:10.993Z,2021-05-04T12:59:10.993Z,14,你搜尋 「中原大學申訴」然後可以寫申訴 很快就會有人回覆你email了,1.0,False,False,{},False,F,中原大學,,[],False,False,False,,False,False,14,,,False,,,False,,
6a1cd9bc-cfc6-4099-bab3-4a98313d61e3,True,235903995,2021-05-04T14:29:07.457Z,2021-05-04T14:29:07.457Z,15,"B12 
這不太對欸😂
我上次直接說我是無神論者
完蛋:)",1.0,False,False,{},False,F,中原大學,,[],False,False,False,,False,False,15,,,False,,,False,,
3af77d5e-2ba4-49b8-8278-228566b3df5d,True,235903995,2021-05-04T15:37:23.056Z,2021-05-04T15:37:23.056Z,16,"B15 
完蛋了🥲",0.0,False,False,{},False,F,中原大學,,[],False,False,False,,False,False,16,,,False,,,False,,
3b66886a-2e24-4564-8424-f0206012a303,True,235903995,2021-05-04T16:12:22.078Z,2021-05-04T16:12:22.078Z,17,基督教學校遇到事情就只會禱告啊 有夠散漫,0.0,False,False,{},False,M,中原大學,,[],False,False,False,,False,False,17,,,False,,,False,,
23cd198a-142d-4463-9d2f-d86cf4decf2d,True,235903995,2021-05-04T16:55:54.547Z,2021-05-04T16:57:13.172Z,18,"撇除他的言論不說，認真覺得如果老師上課如果要一直戴著口罩講話，真的是會缺氧的，所以我覺得如果班上同學都戴口罩而且老師距離台下有一定的距離我覺得可以接受啦。前提是要保持距離，但他沒有，bad。

然後關於他的言論，充滿性別刻板印象，永遠都只說基督教的好，其他都是怪力亂神。整天15歲立志不讀書又整天要爬樓梯。我上學期上了幾堂課後我都翹掉了，只有報告跟考試出現：）
考試就是寫爆基督教的好就沒事了！",2.0,False,False,{},False,M,中原大學,,[],False,False,False,,False,False,18,,,False,,,False,,
45f7daf6-4852-4cd8-b9ab-0d8c13c6ba66,True,235903995,2021-05-04T17:28:07.981Z,2021-05-04T17:28:07.981Z,19,"B0 關於沒帶口罩部分與刻板印象都可以詢問教務處

若刻板印象詢問諮商中心
口罩問題也可問校安中心",1.0,False,False,{},False,M,中原大學,,[],False,False,False,,False,False,19,,,False,,,False,,
b05102aa-162c-44d8-826d-e3ad1420946c,True,235900453,2021-05-03T03:58:24.896Z,2021-05-03T03:58:24.896Z,1,怎麼沒有英語檢定技巧,0.0,False,False,{},False,M,中原大學,,[],False,False,False,,False,False,1,,,False,,,False,,
eb4cde67-5eae-46ee-8d8a-6703e69de0b5,True,235900453,2021-05-03T03:59:18.056Z,2021-05-03T03:59:18.056Z,2,"B1 趕緊寄信問語言中心
表達要開課的決心
請語言中心趕緊補上去！",0.0,False,False,{},True,F,中原大學,,[],False,False,False,,False,False,2,,,False,,,False,,
7227fbf4-dd9a-4140-870f-c0b7b8e17d75,True,235900453,2021-05-03T03:59:33.297Z,2021-05-03T03:59:33.297Z,3,普化怎麼沒分一二了,0.0,False,False,{},False,M,中原大學,,[],False,False,False,,False,False,3,,,False,,,False,,
b6a35263-98dc-460b-9413-40c17c9d5b2b,True,235900453,2021-05-03T05:30:17.926Z,2021-05-03T05:30:17.926Z,4,請問去哪裡看,0.0,False,False,{},False,M,中原大學,,[],False,False,False,,False,False,4,,,False,,,False,,
72a496b7-9c17-446b-b3bb-8080c0e676fd,True,235900453,2021-05-03T12:57:22.875Z,2021-05-03T12:57:22.875Z,5,暑假付錢去上，開學之後學分錢會變少嗎？,0.0,False,False,{},False,F,中原大學,,[],False,False,False,,False,False,5,,,False,,,False,,
41ec988f-d0bb-4442-992d-4f5a9f0c28a4,True,235900453,2021-05-03T13:12:02.719Z,2021-05-03T13:12:02.719Z,6,B5 不會,1.0,False,False,{},False,M,中原大學,,[],False,False,False,,False,False,6,,,False,,,False,,
833c079d-7414-4511-a5cb-d1366027e165,False,235900453,2021-05-03T13:28:37.610Z,2021-05-03T13:28:37.610Z,7,有人要登記程控嗎，拜託幫幫忙,0.0,False,False,{},False,M,中原大學,,[],False,False,False,,False,False,7,,,False,,,False,,化學工程學系
4022d805-bc2a-4965-9468-6e44eef52150,False,235900453,2021-05-04T05:28:15.926Z,2021-05-04T05:29:27.171Z,8,"B7 你該擔心的是人太多選不上暑修
去年就是這樣
兩百多個登記
最後只有120個修課",0.0,False,False,{},False,M,中原大學,,[],False,False,False,,False,False,8,,,False,,,False,,化學工程學系
0bd4ebee-041b-4c61-83a0-09c01ddfad99,False,235900453,2021-05-04T07:46:22.914Z,2021-05-04T07:46:22.914Z,9,b8 有這回事？我怕...,0.0,False,False,{},False,M,中原大學,,[],False,False,False,,False,False,9,,,False,,,False,,化學工程學系
a8c13cf2-5ff8-4ae9-a74d-9567a2d95183,True,233937176,2020-06-24T11:51:32.906Z,2020-06-24T11:51:32.906Z,1,他考前都會說明考題的題型喔,8.0,False,False,{},False,F,中原大學,,[],False,False,False,,False,False,1,,,False,,,False,,
4255406f-d6cf-4881-9617-789c018c9782,True,233937176,2020-06-24T12:05:32.739Z,2020-06-24T12:05:32.739Z,2,"人家老師很好是沒錯，他的課也很佛
但是老師不是都會提早講期中期末的考試內容嗎
而且考前都會技術性的洩題
後面手寫的部分都是之前上課小考考卷的內容欸
不是有讀就會知道答案嗎？",34.0,False,False,{},False,M,中原大學,,[],False,False,False,,False,False,2,,,False,,,False,,
1ba578f6-0f57-41a3-b669-8b5ceda97196,True,233937176,2020-06-24T12:20:47.789Z,2020-06-24T12:20:47.789Z,3,真的很想問你有沒有認真上課餒呵呵呵呵,20.0,False,False,{},False,F,中原大學,,[],False,False,False,,False,False,3,,,False,,,False,,
545cb675-e2db-46b0-b3fa-1ce9c4f13ba9,True,233937176,2020-06-24T12:22:34.397Z,2020-06-24T12:22:34.397Z,4,"雖然後面手寫我也有幾個不會
但是憑良心講，簡老師真的很佛
考試也不會為難大家
推一個😂",9.0,False,False,{},False,M,中原大學,,[],False,False,False,,False,False,4,,,False,,,False,,
533a9fa0-dee5-4d5e-950b-b25dea17c141,True,233937176,2020-06-24T12:24:25.624Z,2020-06-24T12:24:25.624Z,5,雖然我就是那個平常一直嘴砲英聽考試很賭爛 那樣根本跟考英文沒兩樣的人 但是老實說就是不想背單字的藉口 考前整理的那張單字我覺得對前面聽力的部分很有用 而且後面填空跟平時考一模一樣 我是懶得背直接放掉 但是相信有認真的人不會考太差：）,2.0,False,False,{},False,F,中原大學,,[],False,False,False,,False,False,5,,,False,,,False,,
4931d1c5-ce83-4334-b7a1-93fe3d645b0c,True,233937176,2020-06-24T12:27:09.721Z,2020-06-24T12:29:10.801Z,6,我上課也很認真聽 不是技巧性洩題與否的問題也不是她有沒有講她會這樣考 而是本質上就不應該出這樣的考卷吧,0.0,False,False,{},True,F,中原大學,,[],False,False,False,,False,False,6,,,False,,,False,,
0deeb7f5-c42b-4e4f-8cc1-4678aad2f510,True,233937176,2020-06-24T12:32:17.396Z,2020-06-24T12:33:05.293Z,7,"因為對某些人來說英聽真的不好
那些填空是希望讓英聽不好的
至少可以背小考考卷
拿到一些分數
反正本意是好的",5.0,False,False,{},False,M,中原大學,,[],False,False,False,,False,False,7,,,False,,,False,,
37a6b4dc-af29-4b68-91a2-39b73feb23f6,True,233937176,2020-06-24T12:32:24.882Z,2020-06-24T12:32:24.882Z,8,B6 那你去跟她說阿,0.0,False,False,{},False,F,中原大學,,[],False,False,False,,False,False,8,,,False,,,False,,
0f87ac4a-d403-49f3-a5b3-66687bf81f54,True,233937176,2020-06-24T12:38:14.366Z,2020-06-24T12:41:53.207Z,9,"想問樓上各位是這學期有考這次期末考的同學嗎www
我是覺得老師這次的技術性洩題有點小誤導大家了啦(笑
當然不否認老師超佛人超好考試也很好過(我超喜歡她❤️❤️❤️❤️❤️)👍👍👍👍👍，只是原po想強調的是英聽考試的本質吧wwww
還是我的理解有錯誤🤔🤔🤔
而且之前的考卷上是有選項給你選的吧？這次是完全手寫除了第一個字母就沒有其他提示囉
我自己是有認真上課啦，但我看到考卷還是傻眼啦哈哈，原來誤解老師意思就叫沒有認真上課喔🤔🤔
我小考都90up噢，也都讀的很認真🙂🙂🙂

當然老師是想給聽力不好的同學有機會可以拿分，我自己本身聽力也不太好，所以很感謝老師讓我有動腦就可以拿分的部分www但我覺得手寫不是該那麼強調的部分。
有手寫題給聽力不好的同學拿分的機會，是老師的溫柔。
但若是聽力認真想進步的同學，應該主要著重在聽力部份的訓練吧
不過如果你是得過且過混學分等畢業的那就另當別論囉:)

最後祝大家期末歐趴囉囉囉ʕ•ٹ•ʔ",6.0,False,False,{},False,F,中原大學,,[],False,False,False,,False,False,9,,,False,,,False,,
c46a0160-b060-4e8e-b6a2-abb064960933,True,233937176,2020-06-24T13:12:19.158Z,2020-06-24T13:12:19.158Z,10,B9 為什麼要在裡面打網址？全球資訊網？,1.0,False,False,{},False,F,中原大學,,[],False,False,False,,False,False,10,,,False,,,False,,
19b4b230-39a2-44c6-9f17-e46568c002c6,True,233937176,2020-06-24T13:17:28.112Z,2020-06-24T13:17:28.112Z,11,那張真的陷阱 練習手寫兩次直接讓我覺得應該都是從那張出 反正填空我是認了就那樣吧             但期末考考卷給同學改？？？,1.0,False,False,{},False,F,中原大學,,[],False,False,False,,False,False,11,,,False,,,False,,
abbdcd38-b7d6-402d-ab61-beb97756eab0,True,233937176,2020-06-24T13:17:57.249Z,2020-06-24T13:17:57.249Z,12,B9 這次的期末跟以往不一樣他考前就有說了喔甚至也說不會給單字要自己拼但那些單字都在之前考試的空格裡,1.0,False,False,{},False,F,中原大學,,[],False,False,False,,False,False,12,,,False,,,False,,
5dd97f1d-c5b7-497b-b941-b56ebc9c0cd7,False,233937176,2020-06-24T13:27:31.971Z,2020-06-24T13:27:31.971Z,13,,,False,True,{},False,,,,[],False,True,False,,False,False,13,,,False,,,False,,
f921bda2-8e47-426b-8e20-8f4fdc75ae4a,False,233937176,2020-06-24T13:29:09.666Z,2020-06-24T13:29:09.666Z,14,,,False,True,{},False,,,,[],False,True,False,,False,False,14,,,False,,,False,,
1b8305c2-a273-405b-8990-256dfd6bb4c8,True,233937176,2020-06-24T13:29:30.794Z,2020-06-24T13:29:30.794Z,15,"B10
不是全球資訊網啦哈哈哈你好幽默喔同學wwww
我很高興你特別回我，但我還是第一次碰到有人問我這個問題呢wwww我會在睡前好好思考的！

那你知道2333333是什麼意思嗎wwww",0.0,False,False,{},False,F,中原大學,,[],False,False,False,,False,False,15,,,False,,,False,,
